Date,GasProductionC1,LiquidProductionC1,GasProductionC2,LiquidProductionC2,GasProductionC3,LiquidProductionC3
2013-08-26,375.642,120.5,26.8702,0.0,0.0,0.0
2013-08-27,369.7693,134.4,30.0393,0.0,0.0,0.0
2013-08-28,367.3908,154.4,28.7862,13.4,0.0,0.0
2013-08-29,363.387,118.3,27.8541,11.2,0.0,0.0
2013-08-30,366.8924,147.7,26.9558,9.9,0.0,0.0
2013-08-31,363.2764,135.5,26.2043,13.2,0.0,0.0
2013-09-01,360.7616,128.3,25.6492,21.5,0.0,0.0
2013-09-02,354.7507,148.1,24.2188,10.3,0.0,0.0
2013-09-03,350.9003,106.7,24.6094,11.2,0.0,0.0
2013-09-04,373.1866,133.3,24.2349,20.6,0.0,0.0
2013-09-05,381.591,108.4,23.8936,9.5,0.0,0.0
2013-09-06,406.942,156.2,23.6308,16.3,0.0,0.0
2013-09-07,402.5399,149.4,23.4492,18.5,0.0,0.0
2013-09-08,400.9941,161.7,23.2662,11.0,0.0,0.0
2013-09-09,399.7441,154.3,23.1599,17.0,0.0,0.0
2013-09-10,403.0104,138.5,23.0295,11.9,0.0,0.0
2013-09-11,398.1922,154.0,22.8337,10.2,0.0,0.0
2013-09-12,391.0487,114.0,22.7247,20.3,0.0,0.0
2013-09-13,384.8814,153.3,22.618,10.1,0.0,0.0
2013-09-14,387.123,137.3,22.3608,12.1,0.0,0.0
2013-09-15,384.9871,140.6,22.2403,19.0,0.0,0.0
2013-09-16,379.6279,142.5,22.144,10.5,0.0,0.0
2013-09-17,376.7446,133.1,22.0053,15.0,0.0,0.0
2013-09-18,374.538,125.7,21.7704,9.0,0.0,0.0
2013-09-19,368.4977,113.6,21.7684,12.2,0.0,0.0
2013-09-20,364.2833,131.4,21.6407,9.9,0.0,0.0
2013-09-21,361.1917,129.8,21.558,14.33,0.0,0.0
2013-09-22,361.445,124.9,21.4989,12.9,0.0,0.0
2013-09-23,364.3232,120.2,21.4094,14.0,0.0,0.0
2013-09-24,364.8428,113.7,21.2996,10.5,0.0,0.0
2013-09-25,370.7004,152.9,21.4709,11.3,0.0,0.0
2013-09-26,389.336,138.5,21.0611,9.2,0.0,0.0
2013-09-27,402.577,133.4,24.2724,22.8,0.0,0.0
2013-09-28,411.4484,137.3,24.2592,10.7,0.0,0.0
2013-09-29,418.4878,160.8,24.2409,21.5,0.0,0.0
2013-09-30,414.3767,136.2,24.1362,11.7,0.0,0.0
2013-10-01,408.12370000000004,160.7,24.0643,10.7,0.0,0.0
2013-10-02,405.2624,140.1,23.9601,9.5,0.0,0.0
2013-10-03,406.3652,151.2,23.8511,16.6,0.0,0.0
2013-10-04,402.6942,140.9,23.7296,9.6,0.0,0.0
2013-10-05,413.1639,191.6,23.5947,10.3,0.0,0.0
2013-10-06,421.3397,144.8,23.4799,15.2,0.0,0.0
2013-10-07,418.2146,177.3,23.377,9.3,0.0,0.0
2013-10-08,412.9681,195.9,23.1941,10.7,0.0,0.0
2013-10-09,415.7242,112.9,22.9055,10.5,0.0,0.0
2013-10-10,422.4653,139.9,22.8791,9.3,0.0,0.0
2013-10-11,426.0997,153.2,22.7454,11.0,0.0,0.0
2013-10-12,418.9375,133.0,22.6391,10.3,0.0,0.0
2013-10-13,412.3665,123.0,22.4582,10.2,0.0,0.0
2013-10-14,410.38230000000004,148.7,22.2336,9.9,0.0,0.0
2013-10-15,406.7149,143.4,21.907,10.7,0.0,0.0
2013-10-16,410.9135,150.5,21.6486,10.1,0.0,0.0
2013-10-17,425.6707,163.6,21.450599999999998,8.6,0.0,0.0
2013-10-18,422.3386,173.5,21.278,15.2,0.0,0.0
2013-10-19,425.8158,178.5,21.1249,9.4,0.0,0.0
2013-10-20,424.2704,144.0,20.9616,10.5,0.0,0.0
2013-10-21,421.19960000000003,150.9,20.814799999999998,10.8,0.0,0.0
2013-10-22,417.7187,111.8,20.616799999999998,9.3,0.0,0.0
2013-10-23,407.4019,129.0,20.377499999999998,9.6,0.0,0.0
2013-10-24,403.84220000000005,102.0,25.667099999999998,20.6,0.0,0.0
2013-10-25,406.8091,142.2,25.7804,8.0,0.0,0.0
2013-10-26,411.7359,147.5,25.4756,11.3,0.0,0.0
2013-10-27,411.0077,119.2,25.0248,13.2,0.0,0.0
2013-10-28,393.2957,143.6,27.650299999999998,11.0,0.0,0.0
2013-10-29,407.3937,138.2,43.957,9.1,0.0,0.0
2013-10-30,416.2532,136.2,47.3264,10.9,0.0,0.0
2013-10-31,408.58500000000004,118.6,45.8769,9.3,0.0,0.0
2013-11-01,417.4116,147.7,44.5803,11.8,0.0,0.0
2013-11-02,426.43800000000005,119.8,42.358,22.3,0.0,0.0
2013-11-03,425.8543,146.8,41.788399999999996,9.7,0.0,0.0
2013-11-04,417.548,147.9,41.2178,23.6,0.0,0.0
2013-11-05,418.09590000000003,130.1,42.2705,32.0,0.0,0.0
2013-11-06,418.8354,136.0,49.6241,27.3,0.0,0.0
2013-11-07,423.16470000000004,203.3,69.85730000000001,56.67,0.0,0.0
2013-11-08,417.9209,115.2,70.5938,39.9,0.0,0.0
2013-11-09,413.8406,149.5,71.8538,38.8,0.0,0.0
2013-11-10,419.2071,140.3,71.671,39.5,0.0,0.0
2013-11-11,424.38550000000004,156.1,58.1546,18.5,0.0,0.0
2013-11-12,423.39750000000004,154.6,51.3365,30.7,0.0,0.0
2013-11-13,414.1426,131.9,50.8596,32.4,0.0,0.0
2013-11-14,205.17229999999998,162.3,19.2179,46.9,0.0,0.0
2013-11-15,401.22180000000003,244.1,57.8194,79.5,0.0,0.0
2013-11-16,413.0015,117.2,68.7753,43.3,0.0,0.0
2013-11-17,426.2038,114.8,70.16550000000001,44.5,0.0,0.0
2013-11-18,416.7509,129.1,72.3874,56.5,0.0,0.0
2013-11-19,419.88930000000005,125.72,71.71780000000001,79.82,0.0,0.0
2013-11-20,419.41400000000004,136.7,77.17880000000001,55.4,0.0,0.0
2013-11-21,421.55600000000004,154.3,81.9285,71.3,0.0,0.0
2013-11-22,423.5747,139.8,78.79310000000001,56.9,0.0,0.0
2013-11-23,421.80940000000004,143.8,77.2427,65.6,0.0,0.0
2013-11-24,427.1304,125.5,76.9345,57.6,0.0,0.0
2013-11-25,421.561,144.8,75.6683,57.7,0.0,0.0
2013-11-26,427.1243,178.1,73.8806,44.5,0.0,0.0
2013-11-27,421.3915,131.1,73.0203,53.1,0.0,0.0
2013-11-28,426.95910000000003,141.2,75.3767,71.6,0.0,0.0
2013-11-29,421.96840000000003,104.8,74.7898,39.0,0.0,0.0
2013-11-30,420.79420000000005,144.5,72.38860000000001,58.3,0.0,0.0
2013-12-01,429.1136,152.6,73.21100000000001,56.81,0.0,0.0
2013-12-02,419.8561,169.7,72.80380000000001,49.0,0.0,0.0
2013-12-03,425.3077,109.8,80.8974,31.5,0.0,0.0
2013-12-04,429.89160000000004,154.3,76.88090000000001,52.8,0.0,0.0
2013-12-05,432.28340000000003,155.3,76.3566,65.2,0.0,0.0
2013-12-06,428.92350000000005,132.6,74.3978,43.9,0.0,0.0
2013-12-07,430.5932,148.0,73.3764,42.5,0.0,0.0
2013-12-08,423.3729,145.5,71.501,39.45,0.0,0.0
2013-12-09,431.5491,115.9,71.1401,38.3,0.0,0.0
2013-12-10,428.7314,173.0,70.9668,51.0,0.0,0.0
2013-12-11,421.4277,135.7,78.6521,38.3,0.0,0.0
2013-12-12,418.1528,121.8,81.8814,48.0,0.0,0.0
2013-12-13,420.81980000000004,148.5,77.2449,40.5,0.0,0.0
2013-12-14,419.2341,151.6,76.2934,36.7,0.0,0.0
2013-12-15,425.1535,156.8,75.65960000000001,44.9,0.0,0.0
2013-12-16,425.7133,136.9,77.83970000000001,45.5,0.0,0.0
2013-12-17,426.23170000000005,131.7,79.1008,37.5,0.0,0.0
2013-12-18,427.91020000000003,150.7,78.4478,45.14,0.0,0.0
2013-12-19,419.46340000000004,123.346,77.2014,34.5,0.0,0.0
2013-12-20,422.2516,143.0,75.915,49.7,0.0,0.0
2013-12-21,418.0127,132.6,75.2702,44.7,0.0,0.0
2013-12-22,423.9829,114.8,75.5287,41.2,0.0,0.0
2013-12-23,427.4665,120.32,73.85520000000001,44.5,0.0,0.0
2013-12-24,430.4524,134.6,72.9064,45.3,0.0,0.0
2013-12-25,430.6802,158.9,72.8512,45.6,0.0,0.0
2013-12-26,426.30710000000005,161.3,72.38350000000001,57.6,0.0,0.0
2013-12-27,428.01320000000004,143.3,72.06030000000001,48.8,0.0,0.0
2013-12-28,426.97740000000005,119.1,69.9345,28.7,0.0,0.0
2013-12-29,424.9667,164.0,79.7004,61.05,0.0,0.0
2013-12-30,426.9966,159.2,81.6757,41.7,0.0,0.0
2013-12-31,423.37600000000003,122.5,83.7506,54.7,0.0,0.0
2014-01-01,413.4755,105.7,82.8047,32.5,0.0,0.0
2014-01-02,419.2618,208.6,81.4342,55.6,0.0,0.0
2014-01-03,418.24120000000005,145.9,78.26880000000001,38.0,0.0,0.0
2014-01-04,427.79830000000004,150.7,76.78490000000001,40.7,0.0,0.0
2014-01-05,423.2708,116.6,75.26910000000001,50.6,0.0,0.0
2014-01-06,417.39270000000005,138.5,80.45370000000001,55.0,0.0,0.0
2014-01-07,416.74060000000003,140.7,85.35940000000001,60.8,0.0,0.0
2014-01-08,416.1501,146.9,86.1419,58.5,0.0,0.0
2014-01-09,412.92170000000004,165.6,84.29620000000001,51.5,0.0,0.0
2014-01-10,406.91790000000003,114.7,85.24730000000001,29.3,0.0,0.0
2014-01-11,404.04760000000005,187.4,84.59700000000001,51.0,0.0,0.0
2014-01-12,405.8127,188.3,83.3614,41.2,0.0,0.0
2014-01-13,409.0015,118.0,82.87310000000001,19.0,0.0,0.0
2014-01-14,404.00620000000004,157.6,82.45020000000001,25.2,0.0,0.0
2014-01-15,407.4579,140.0,83.05470000000001,24.4,0.0,0.0
2014-01-16,399.8172,194.8,81.14290000000001,36.5,0.0,0.0
2014-01-17,407.92130000000003,32.0,69.813,9.8,0.0,0.0
2014-01-18,407.56690000000003,375.5,81.6346,133.1,0.0,0.0
2014-01-19,403.76160000000004,144.6,82.16000000000001,31.9,0.0,0.0
2014-01-20,404.6397,162.8,81.4047,44.1,0.0,0.0
2014-01-21,400.1736,128.0,79.1513,31.6,0.0,0.0
2014-01-22,401.2937,134.4,84.17720000000001,58.1,0.0,0.0
2014-01-23,412.4137,192.0,85.43,44.4,0.0,0.0
2014-01-24,402.93550000000005,124.0,83.5938,30.3,0.0,0.0
2014-01-25,401.9606,186.9,83.04390000000001,58.6,0.0,0.0
2014-01-26,406.207,114.7,82.5977,27.6,0.0,0.0
2014-01-27,403.89680000000004,158.6,81.47340000000001,34.7,0.0,0.0
2014-01-28,400.8157,110.8,80.63550000000001,36.4,0.0,0.0
2014-01-29,400.3387,120.0,79.7954,35.2,0.0,0.0
2014-01-30,400.97360000000003,142.8,83.6045,51.6,0.0,0.0
2014-01-31,400.1591,142.6,85.9251,48.79,0.0,0.0
2014-02-01,394.5701,138.0,83.8626,32.6,0.0,0.0
2014-02-02,386.56620000000004,119.1,82.2249,36.9,0.0,0.0
2014-02-03,382.6363,151.6,80.4377,26.0,0.0,0.0
2014-02-04,383.1433,151.0,79.24220000000001,29.2,0.0,0.0
2014-02-05,381.19190000000003,138.8,78.57130000000001,46.7,0.0,0.0
2014-02-06,385.6326,141.9,78.2029,54.4,0.0,0.0
2014-02-07,387.1453,209.5,79.54360000000001,54.87,0.0,0.0
2014-02-08,387.8981,167.2,77.6568,37.9,0.0,0.0
2014-02-09,389.57070000000004,147.3,75.6199,27.4,0.0,0.0
2014-02-10,385.8611,152.2,75.6791,40.2,0.0,0.0
2014-02-11,380.0099,123.2,75.2167,42.1,0.0,0.0
2014-02-12,377.3589,135.8,79.3786,37.5,0.0,0.0
2014-02-13,377.63660000000004,150.9,80.8294,39.7,0.0,0.0
2014-02-14,373.6369,109.1,82.2806,24.8,0.0,0.0
2014-02-15,372.87260000000003,109.0,82.58420000000001,32.0,0.0,0.0
2014-02-16,372.0296,86.4,82.26490000000001,32.1,0.0,0.0
2014-02-17,366.8156,128.6,81.0848,32.7,0.0,0.0
2014-02-18,372.55420000000004,131.3,79.9008,19.5,0.0,0.0
2014-02-19,371.9261,144.4,79.2133,32.3,0.0,0.0
2014-02-20,368.2373,147.7,78.2256,29.6,0.0,0.0
2014-02-21,377.83493500000003,210.0,77.45270000000001,27.4,0.0,0.0
2014-02-22,382.19100000000003,135.9,79.8335,38.5,0.0,0.0
2014-02-23,382.2174,152.5,77.5306,33.25,0.0,0.0
2014-02-24,381.2493,151.6,76.9405,42.6,0.0,0.0
2014-02-25,376.0675,126.84,75.4641,29.16,0.0,0.0
2014-02-26,373.0742,113.31,74.3297,25.07,0.0,0.0
2014-02-27,370.3277,126.9,73.68190000000001,32.2,0.0,0.0
2014-02-28,369.3389,146.5,73.4402,36.1,0.0,0.0
2014-03-01,365.0403,106.3,71.9882,19.8,0.0,0.0
2014-03-02,360.11920000000003,112.3,70.9551,26.2,0.0,0.0
2014-03-03,361.1648,124.6,72.6195,34.2,0.0,0.0
2014-03-04,358.7373,122.1,71.4625,22.7,0.0,0.0
2014-03-05,366.56730000000005,107.2,69.7454,3.5,0.0,0.0
2014-03-06,362.6714,91.4,69.17030000000001,9.9,0.0,0.0
2014-03-07,367.84090000000003,132.6,68.6932,18.6,0.0,0.0
2014-03-08,363.05170000000004,77.9,67.7061,15.2,0.0,0.0
2014-03-09,357.88050000000004,123.2,67.1764,19.3,0.0,0.0
2014-03-10,357.11850000000004,184.6,66.6513,26.8,0.0,0.0
2014-03-11,354.3636,106.3,65.9007,42.5,0.0,0.0
2014-03-12,351.8693,112.9,67.6534,69.4,0.0,0.0
2014-03-13,355.9954,132.5,68.04490000000001,22.8,0.0,0.0
2014-03-14,344.9315,92.0,70.6726,68.3,0.0,0.0
2014-03-15,353.2003,127.3,66.8001,9.9,0.0,0.0
2014-03-16,349.4828,163.9,61.9242,27.4,0.0,0.0
2014-03-17,344.3527,89.2,60.5375,19.3,0.0,0.0
2014-03-18,335.367,111.7,60.1267,43.1,0.0,0.0
2014-03-19,327.454,85.7,60.6562,24.5,0.0,0.0
2014-03-20,316.37280000000004,91.4,60.8513,15.0,0.0,0.0
2014-03-21,324.7087,201.8,59.641,36.4,0.0,0.0
2014-03-22,318.8946,151.9,59.7932,36.2,0.0,0.0
2014-03-23,323.5151,230.0,59.3845,21.0,0.0,0.0
2014-03-24,332.76930000000004,122.6,57.5806,9.9,0.0,0.0
2014-03-25,337.05420000000004,177.0,56.667,47.8,0.0,0.0
2014-03-26,335.00280000000004,140.0,56.0865,22.2,0.0,0.0
2014-03-27,327.3474,143.2,55.0525,22.2,0.0,0.0
2014-03-28,317.4255,100.6,54.4448,14.0,0.0,0.0
2014-03-29,313.9751,134.2,55.5696,25.7,0.0,0.0
2014-03-30,315.177,161.1,55.8386,16.9,0.0,0.0
2014-03-31,324.7266,102.0,63.6197,33.8,0.0,0.0
2014-04-01,320.79970000000003,99.4,63.5098,18.7,0.0,0.0
2014-04-02,315.60720000000003,85.3,70.38600000000001,50.1,0.0,0.0
2014-04-03,323.471,120.5,72.3966,35.6,0.0,0.0
2014-04-04,334.0084,111.3,69.3615,24.5,0.0,0.0
2014-04-05,343.9474,94.1,67.64250000000001,17.4,0.0,0.0
2014-04-06,350.1578,99.2,66.777,31.5,0.0,0.0
2014-04-07,344.937,166.1,66.1277,21.0,0.0,0.0
2014-04-08,346.56300000000005,122.3,65.69850000000001,39.1,0.0,0.0
2014-04-09,304.23810000000003,43.9,60.5667,9.3,0.0,0.0
2014-04-10,279.05170000000004,52.4,59.4211,12.8,0.0,0.0
2014-04-11,282.6481,169.5,64.18910000000001,46.7,0.0,0.0
2014-04-12,316.0987,109.0,63.7356,21.6,0.0,0.0
2014-04-13,313.4168,83.6,61.0976,14.0,0.0,0.0
2014-04-14,309.87070000000006,98.8,59.5651,21.0,0.0,0.0
2014-04-15,308.6818,113.2,58.6143,18.1,0.0,0.0
2014-04-16,308.35630000000003,103.4,57.2728,18.1,0.0,0.0
2014-04-17,310.1786,122.8,55.725899999999996,15.8,0.0,0.0
2014-04-18,312.7079,87.8,56.0042,24.5,0.0,0.0
2014-04-19,319.0376,113.2,56.0444,32.1,0.0,0.0
2014-04-20,337.1465,155.2,62.2875,39.7,0.0,0.0
2014-04-21,346.99129999999997,104.1,58.484500000000004,16.3,0.0,0.0
2014-04-22,349.7038,122.6,57.2958,16.9,0.0,0.0
2014-04-23,346.58669999999995,112.5,57.79280000000001,36.7,0.0,0.0
2014-04-24,343.8241,97.7,60.039,21.0,0.0,0.0
2014-04-25,343.8438,132.5,58.172200000000004,20.4,0.0,0.0
2014-04-26,341.57,110.3,57.9996,24.6,0.0,0.0
2014-04-27,343.29990000000004,129.4,59.547700000000006,29.1,0.0,0.0
2014-04-28,344.3308,98.5,59.1206,14.0,0.0,0.0
2014-04-29,347.175,135.4,57.6392,19.2,0.0,0.0
2014-04-30,359.0437,119.1,56.476400000000005,21.0,0.0,0.0
2014-05-01,361.8561,116.8,55.326100000000004,14.0,0.0,0.0
2014-05-02,360.6587,115.2,54.214400000000005,9.3,0.0,0.0
2014-05-03,352.1463,95.9,53.515600000000006,19.8,0.0,0.0
2014-05-04,352.5075,119.6,53.210800000000006,23.9,0.0,0.0
2014-05-05,358.9166,105.5,51.8811,7.0,0.0,0.0
2014-05-06,355.1526,108.6,52.2096,19.8,0.0,0.0
2014-05-07,352.24460000000005,138.2,51.4724,12.3,0.0,0.0
2014-05-08,358.74670000000003,114.0,50.1953,14.0,0.0,0.0
2014-05-09,358.15119999999996,115.6,50.124300000000005,19.8,0.0,0.0
2014-05-10,364.9776,134.5,49.2982,19.8,0.0,0.0
2014-05-11,373.3766,180.4,48.629200000000004,7.0,0.0,0.0
2014-05-12,375.31559999999996,134.6,48.3926,16.8,0.0,0.0
2014-05-13,375.5601,119.0,48.046800000000005,19.8,0.0,0.0
2014-05-14,381.68359999999996,141.7,47.1144,10.5,0.0,0.0
2014-05-15,395.5569,180.1,46.6608,8.4,0.0,0.0
2014-05-16,406.02959999999996,134.1,34.291500000000006,38.5,0.0,0.0
2014-05-17,374.6097,82.2,33.5128,17.5,0.0,0.0
2014-05-18,340.8809,113.3,44.020700000000005,14.0,0.0,0.0
2014-05-19,342.25899999999996,100.6,59.3179,54.8,0.0,0.0
2014-05-20,343.94989999999996,110.5,55.13890000000001,17.5,0.0,0.0
2014-05-21,363.0442,207.8,54.3446,50.2,0.0,0.0
2014-05-22,373.46529999999996,141.7,58.8875,43.2,0.0,0.0
2014-05-23,360.6201,91.4,53.9765,0.0,0.0,0.0
2014-05-24,348.0804,102.0,52.318000000000005,5.8,0.0,0.0
2014-05-25,339.23749999999995,136.9,50.7847,5.3,0.0,0.0
2014-05-26,333.49719999999996,97.7,49.36450000000001,7.0,0.0,0.0
2014-05-27,336.9871,90.7,47.907700000000006,7.0,0.0,0.0
2014-05-28,337.02439999999996,102.7,46.314800000000005,7.0,0.0,0.0
2014-05-29,347.0456,124.6,46.351200000000006,14.0,0.0,0.0
2014-05-30,343.1522,81.5,53.185100000000006,42.0,0.0,0.0
2014-05-31,350.2177,90.6,56.4748,8.2,0.0,0.0
2014-06-01,353.47189999999995,118.0,55.0322,7.0,0.0,0.0
2014-06-02,345.4457,87.1,54.612500000000004,15.2,0.0,0.0
2014-06-03,341.3644,100.6,55.3117,31.5,0.0,0.0
2014-06-04,346.6448,137.6,55.635200000000005,10.5,0.0,0.0
2014-06-05,353.99989999999997,124.7,53.47880000000001,16.3,0.0,0.0
2014-06-06,352.53679999999997,92.1,51.815200000000004,7.1,0.0,0.0
2014-06-07,351.6416,97.7,47.2851,7.0,0.0,0.0
2014-06-08,345.9482,104.2,45.557,7.0,0.0,0.0
2014-06-09,340.06179999999995,96.4,44.8033,14.0,0.0,0.0
2014-06-10,337.3563,97.1,44.094300000000004,12.8,0.0,0.0
2014-06-11,336.3074,104.1,43.2762,12.8,0.0,0.0
2014-06-12,330.7582,78.5,59.5782,50.8,0.0,0.0
2014-06-13,324.8977,75.8,68.53280000000001,37.3,0.0,0.0
2014-06-14,329.80269999999996,124.3,67.3528,24.5,0.0,0.0
2014-06-15,330.95149999999995,100.6,63.726800000000004,26.8,0.0,0.0
2014-06-16,329.9235,107.7,61.094,16.3,0.0,0.0
2014-06-17,329.5754,92.2,58.597300000000004,15.8,0.0,0.0
2014-06-18,332.63599999999997,99.2,56.8949,12.8,0.0,0.0
2014-06-19,334.9305,116.9,56.7064,14.0,0.0,0.0
2014-06-20,343.3737,110.8,55.16330000000001,16.3,0.0,0.0
2014-06-21,354.3757,148.6,58.6841,51.3,0.0,0.0
2014-06-22,367.2405,161.8,65.20020000000001,47.8,0.0,0.0
2014-06-23,373.6966,125.3,66.8035,35.8,0.0,0.0
2014-06-24,378.14549999999997,112.7,66.5098,19.8,0.0,0.0
2014-06-25,367.93399999999997,102.7,64.6849,17.5,0.0,0.0
2014-06-26,361.68879999999996,122.6,68.9496,37.3,0.0,0.0
2014-06-27,359.801,109.9,66.76950000000001,21.0,0.0,0.0
2014-06-28,353.55469999999997,121.1,62.8477,30.3,0.0,0.0
2014-06-29,348.6542,116.8,61.2614,15.2,0.0,0.0
2014-06-30,346.84689999999995,116.5,62.701100000000004,30.9,0.0,0.0
2014-07-01,338.1864,66.6,61.3862,15.8,0.0,0.0
2014-07-02,346.07039999999995,117.5,60.595400000000005,22.2,0.0,0.0
2014-07-03,345.7047,102.0,59.8044,16.9,0.0,0.0
2014-07-04,348.6674,127.6,58.620900000000006,15.2,0.0,0.0
2014-07-05,351.8553,99.9,58.045,19.3,0.0,0.0
2014-07-06,342.796,92.7,59.2434,33.3,0.0,0.0
2014-07-07,347.8107,132.8,60.6338,22.7,0.0,0.0
2014-07-08,349.2924,94.2,59.414500000000004,19.8,0.0,0.0
2014-07-09,345.3468,124.3,58.011500000000005,23.4,0.0,0.0
2014-07-10,338.1978,97.8,56.626900000000006,22.3,0.0,0.0
2014-07-11,340.00669999999997,93.5,54.5709,9.3,0.0,0.0
2014-07-12,335.1352,98.4,53.1835,12.3,0.0,0.0
2014-07-13,336.0739,97.0,53.304700000000004,24.5,0.0,0.0
2014-07-14,336.55969999999996,95.6,52.4879,15.8,0.0,0.0
2014-07-15,338.9713,87.9,50.713,12.3,0.0,0.0
2014-07-16,329.59909999999996,77.9,54.698100000000004,40.8,0.0,0.0
2014-07-17,328.47299999999996,76.1,54.4322,12.8,0.0,0.0
2014-07-18,321.62919999999997,67.3,53.009,12.3,0.0,0.0
2014-07-19,330.0827,141.3,57.00620000000001,21.6,0.0,0.0
2014-07-20,337.25579999999997,104.4,62.88590000000001,58.1,0.0,0.0
2014-07-21,345.6479,165.5,64.88170000000001,14.0,0.0,0.0
2014-07-22,351.82759999999996,92.7,63.0396,21.0,0.0,0.0
2014-07-23,343.8651,84.7,61.4059,14.2,0.0,0.0
2014-07-24,337.3905,75.7,59.67250000000001,12.3,0.0,0.0
2014-07-25,337.52009999999996,105.5,58.412600000000005,21.0,0.0,0.0
2014-07-26,337.67159999999996,102.7,56.654700000000005,15.8,0.0,0.0
2014-07-27,336.18489999999997,92.8,55.4303,11.1,0.0,0.0
2014-07-28,340.95349999999996,108.5,55.6311,33.3,0.0,0.0
2014-07-29,334.69379999999995,89.3,54.5797,14.0,0.0,0.0
2014-07-30,335.86249999999995,111.0,54.9694,12.8,0.0,0.0
2014-07-31,326.79429999999996,75.1,51.3922,9.33,0.0,0.0
2014-08-01,336.7453,139.8,55.741800000000005,51.9,0.0,0.0
2014-08-02,332.5037,128.3,57.006600000000006,18.1,0.0,0.0
2014-08-03,332.4752,108.7,59.322900000000004,40.8,0.0,0.0
2014-08-04,347.9724,160.1,59.26540000000001,17.5,0.0,0.0
2014-08-05,358.5052,152.4,57.5974,21.0,0.0,0.0
2014-08-06,371.1749,125.0,57.0454,24.5,0.0,0.0
2014-08-07,371.8511,124.8,54.626200000000004,12.8,0.0,0.0
2014-08-08,366.07919999999996,131.6,53.409600000000005,19.8,0.0,0.0
2014-08-09,371.50849999999997,128.9,51.6257,7.0,0.0,0.0
2014-08-10,368.3436,120.0,50.2409,15.2,0.0,0.0
2014-08-11,365.518,121.7,48.4951,7.0,0.0,0.0
2014-08-12,371.07079999999996,131.8,47.190400000000004,14.0,0.0,0.0
2014-08-13,371.3864,126.2,51.539300000000004,28.0,0.0,0.0
2014-08-14,372.3812,134.8,50.2783,14.0,0.0,0.0
2014-08-15,369.35299999999995,123.2,46.3693,14.0,0.0,0.0
2014-08-16,362.19219999999996,112.6,47.2364,35.0,0.0,0.0
2014-08-17,360.8354,141.5,51.1987,41.4,0.0,0.0
2014-08-18,357.46509999999995,117.6,55.248900000000006,28.0,0.0,0.0
2014-08-19,357.26129999999995,132.7,57.3247,33.3,0.0,0.0
2014-08-20,354.2081,150.2,54.821000000000005,39.0,0.0,0.0
2014-08-21,360.4124,144.5,52.2637,7.0,0.0,0.0
2014-08-22,27.6994,59.2,9.2456,14.0,0.0,0.0
2014-08-23,0.0,0.0,0.0,7.0,0.0,0.0
2014-08-24,0.0,0.0,0.0,45.0,0.0,0.0
2014-08-25,0.0,0.0,0.0,30.0,0.0,0.0
2014-08-26,0.0,22.0,0.0,0.0,0.0,0.0
2014-08-27,36.496500000000005,41.8,1.739,0.0,0.0,0.0
2014-08-28,198.9358,124.9,55.7883,99.2,0.0,0.0
2014-08-29,332.7888,197.9,96.9842,105.0,0.0,0.0
2014-08-30,374.8026,146.9,95.20060000000001,21.0,0.0,0.0
2014-08-31,360.4568,130.3,85.932,22.8,0.0,0.0
2014-09-01,353.659,152.3,79.33460000000001,15.2,0.0,0.0
2014-09-02,342.1766,127.4,74.404,19.8,0.0,0.0
2014-09-03,339.6356,167.9,71.4948,22.2,0.0,0.0
2014-09-04,349.0612,165.4,70.1523,33.9,0.0,0.0
2014-09-05,373.4413,183.5,69.18650000000001,7.0,0.0,0.0
2014-09-06,357.7181,133.8,66.8442,14.0,0.0,0.0
2014-09-07,361.4259,160.4,64.2175,7.0,0.0,0.0
2014-09-08,366.498,207.1,62.0534,15.2,0.0,0.0
2014-09-09,362.36249999999995,177.5,60.6004,14.0,0.0,0.0
2014-09-10,349.9543,146.8,58.562000000000005,15.2,0.0,0.0
2014-09-11,362.3916,200.9,48.0422,26.8,0.0,0.0
2014-09-12,365.19849999999997,147.3,44.182,5.3,0.0,0.0
2014-09-13,362.0327,137.4,41.485200000000006,7.0,0.0,0.0
2014-09-14,370.3553,171.7,56.711000000000006,36.8,0.0,0.0
2014-09-15,363.6325,130.3,59.8232,25.1,0.0,0.0
2014-09-16,365.5053,139.5,56.586600000000004,15.8,0.0,0.0
2014-09-17,379.38109999999995,153.5,54.1182,17.5,0.0,0.0
2014-09-18,394.91459999999995,158.9,51.5073,7.0,0.0,0.0
2014-09-19,393.7646,162.9,53.479000000000006,18.1,0.0,0.0
2014-09-20,391.7308,175.5,53.936,7.0,0.0,0.0
2014-09-21,381.87789999999995,144.2,52.6815,11.6,0.0,0.0
2014-09-22,385.05589999999995,195.1,51.131800000000005,7.0,0.0,0.0
2014-09-23,377.0716,152.0,49.8924,15.2,0.0,0.0
2014-09-24,381.16339999999997,180.6,49.52760000000001,19.3,0.0,0.0
2014-09-25,404.80899999999997,198.6,46.4164,7.0,0.0,0.0
2014-09-26,404.45189999999997,150.1,51.1878,26.8,0.0,0.0
2014-09-27,400.04609999999997,146.8,48.762600000000006,8.2,0.0,0.0
2014-09-28,394.67089999999996,125.4,55.371700000000004,38.5,0.0,0.0
2014-09-29,382.69469999999995,127.5,53.349500000000006,9.3,0.0,0.0
2014-09-30,398.1676,180.6,53.6644,7.0,0.0,0.0
